Id,District_Name,Neighborhood_Name,Street,Weekday,Month,Day,Hour,Part_of_the_day,Mild_injuries,Serious_injuries,Victims,Vehicles_involved,Longitude,Latitude
2017S005072,Sant Martí,la Verneda i la Pau,Santander,Friday,June,9,17,Afternoon,1,0,1,2,2.200553,41.426416
2017S004840,Eixample,la Sagrada Família,Lepant,Thursday,June,1,21,Afternoon,0,0,0,2,2.1747,41.406137
2017S003391,Sant Martí,Provençals del Poblenou,C-31,Friday,April,14,7,Morning,1,0,1,2,2.205805,41.417384
2017S006890,Eixample,la Sagrada Família,Padilla / València,Thursday,August,10,16,Afternoon,1,0,1,2,2.17889,41.404391
2017S009670,Eixample,la Sagrada Família,Mallorca / Sardenya,Tuesday,November,21,14,Afternoon,3,0,3,3,2.174311,41.402644
2017S005084,Sants-Montjuïc,la Bordeta,Constitució / Blanca,Saturday,June,10,0,Night,3,0,3,1,2.131496,41.368214
2017S008316,Les Corts,les Corts,Diagonal / Numància,Monday,October,9,9,Morning,1,0,1,2,2.132608,41.389624
2017S002249,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,CIUTAT DE BALAGUER / Sant Màrius,Monday,March,20,22,Night,1,0,1,2,2.136349,41.402458
2017S010772,Horta-Guinardó,la Teixonera,Dalt (Besòs),Saturday,December,30,16,Afternoon,2,0,2,2,2.141696,41.423822
2017S005716,Sant Andreu,la Trinitat Vella,Ribes / Meridiana,Friday,June,30,19,Afternoon,1,0,1,3,2.1885,41.449326
2017S006769,Sant Martí,la Vila Olímpica del Poblenou,Litoral,Friday,August,4,21,Afternoon,1,0,1,2,2.201548,41.391097
2017S007361,Eixample,Sant Antoni,Comte d'Urgell,Sunday,September,3,4,Night,1,0,1,2,2.162465,41.379397
2017S009963,Eixample,la Dreta de l'Eixample,Rosselló / Bailèn,Wednesday,November,29,19,Afternoon,1,0,1,2,2.166375,41.400128
2017S009313,Eixample,la Dreta de l'Eixample,Catalunya / Sant Pere,Friday,November,10,14,Afternoon,2,0,2,1,2.170085,41.387952
2017S004404,Nou Barris,Canyelles,B-20 (Llobregat),Thursday,May,18,8,Morning,2,0,2,2,2.165266,41.440905
2017S005351,Sant Andreu,el Bon Pastor,Monterrey,Monday,June,19,8,Morning,1,0,1,2,2.206013,41.443445
2017S007168,Sant Martí,el Camp de l'Arpa del Clot,Meridiana,Friday,August,25,12,Morning,1,0,1,2,2.186595,41.415064
