Id,District_Name,Neighborhood_Name,Street,Weekday,Month,Day,Hour,Part_of_the_day,Mild_injuries,Serious_injuries,Victims,Vehicles_involved,Longitude,Latitude
2017S000737,Eixample,la Dreta de l'Eixample,CONSELL DE CENT / Roger de Flor,Friday,January,27,21,Afternoon,1,0,1,2,2.174308,41.397552
2017S004249,Eixample,la Dreta de l'Eixample,Sant Joan / Consell de Cent,Saturday,May,13,2,Night,2,0,2,1,2.173171,41.396686
2017S004301,Sants-Montjuïc,la Bordeta,Ildefons Cerdà,Monday,May,15,7,Morning,1,0,1,2,2.134562,41.364549
2017S010460,Les Corts,Pedralbes,Diagonal,Monday,December,18,16,Afternoon,1,0,1,2,2.106528,41.382695
2017S007737,Sarrià-Sant Gervasi,el Putxet i el Farró,General Mitre,Tuesday,September,19,8,Morning,1,0,1,2,2.142573,41.405414
2017S000027,Gràcia,el Camp d'en Grassot i Gràcia Nova,SARDENYA / Trav Gràcia,Monday,January,2,10,Morning,1,0,1,2,2.167786,41.407591
2017S005331,Sant Martí,Provençals del Poblenou,Bac de Roda,Sunday,June,18,12,Morning,1,0,1,2,2.198727,41.411298
2017S005534,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Garcia Fària / Selva de Mar,Sunday,June,25,20,Afternoon,1,0,1,1,2.214957,41.404408
2017S005131,Eixample,Sant Antoni,Comte d'Urgell / Tamarit,Monday,June,12,9,Morning,1,0,1,2,2.162084,41.379479
2017S006539,Eixample,la Sagrada Família,València / Padilla,Thursday,July,27,7,Morning,4,0,4,2,2.17889,41.404391
2017S009290,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca,Friday,November,10,2,Night,2,0,2,2,2.15664,41.389232
2017S000243,Gràcia,el Camp d'en Grassot i Gràcia Nova,ROSSELLÓ / Sicília,Tuesday,January,10,17,Afternoon,1,0,1,2,2.170917,41.403509
2017S007864,Horta-Guinardó,la Vall d'Hebron,Can Marcet,Friday,September,22,17,Afternoon,1,0,1,3,2.148799,41.435188
2017S000438,Horta-Guinardó,Horta,PG MARAGALL,Tuesday,January,17,9,Morning,1,0,1,3,2.163382,41.428485
2017S000872,Nou Barris,Vilapicina i la Torre Llobeta,PG FABRA I PUIG,Wednesday,February,1,19,Afternoon,1,0,1,2,2.172377,41.430479
2017S010304,Sant Martí,el Poblenou,Pallars / Roc Boronat,Wednesday,December,13,9,Morning,1,0,1,2,2.197188,41.400711
2017S009538,Eixample,la Dreta de l'Eixample,Diagonal / Gràcia,Friday,November,17,0,Night,1,0,1,2,2.159495,41.396524
2017S000545,Eixample,la Dreta de l'Eixample,VALÈNCIA / Rbla Catalunya,Friday,January,20,16,Afternoon,1,0,1,2,2.162304,41.391909
2017S009151,Eixample,la Sagrada Família,Mallorca / Marina,Sunday,November,5,15,Afternoon,2,0,2,2,2.175579,41.403618
