Id,District_Name,Neighborhood_Name,Street,Weekday,Month,Day,Hour,Part_of_the_day,Mild_injuries,Serious_injuries,Victims,Vehicles_involved,Longitude,Latitude
2017S006536,Eixample,la Dreta de l'Eixample,Còrsega,Wednesday,July,26,20,Afternoon,1,0,1,2,2.161203,41.398083
2017S005638,Les Corts,Pedralbes,Dalt (Besòs),Wednesday,June,28,20,Afternoon,2,0,2,2,2.104355,41.385145
2017S004272,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Bac de Roda / Diagonal,Saturday,May,13,22,Night,1,0,1,2,2.203962,41.407568
2017S008599,Gràcia,el Camp d'en Grassot i Gràcia Nova,Sant Antoni Maria Claret / Roger de Flor,Wednesday,October,18,18,Afternoon,1,0,1,1,2.16526,41.404366
2017S001961,Horta-Guinardó,el Guinardó,PG MARAGALL,Friday,March,10,8,Morning,1,0,1,2,2.174447,41.426068
2017S008811,Sant Martí,el Clot,Independència,Tuesday,October,24,20,Afternoon,1,0,1,1,2.185166,41.406567
2017S001366,Sant Martí,el Poblenou,BILBAO / Pujades,Saturday,February,18,14,Afternoon,2,0,2,2,2.202866,41.403322
2017S001958,Ciutat Vella,el Barri Gòtic,PL PORTAL PAU,Friday,March,10,7,Morning,2,0,2,1,2.176835,41.375294
2017S001700,Eixample,la Dreta de l'Eixample,VALÈNCIA / Pg Sant Joan,Wednesday,March,1,16,Afternoon,1,0,1,2,2.170897,41.398395
2017S003394,Eixample,la Sagrada Família,Mallorca / Nàpols,Friday,April,14,12,Morning,1,0,1,2,2.172039,41.400953
2017S005567,Eixample,la Sagrada Família,Lepant / Mallorca,Monday,June,26,16,Afternoon,2,0,2,3,2.176692,41.40444
2017S008735,Les Corts,la Maternitat i Sant Ramon,Diagonal / Reina Maria Cristina,Sunday,October,22,12,Morning,1,0,1,3,2.128211,41.388399
2017S004740,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Balmes,Monday,May,29,23,Night,1,0,1,2,2.138845,41.406047
2017S007779,Nou Barris,Porta,Rio de Janeiro / Valldaura,Wednesday,September,20,12,Morning,1,0,1,2,2.18174,41.439262
2017S009270,Eixample,la Dreta de l'Eixample,Pau Claris / Diputació,Thursday,November,9,16,Afternoon,1,0,1,2,2.168636,41.39157
2017S010601,Gràcia,Vallcarca i els Penitents,Dalt (Besòs),Friday,December,22,20,Afternoon,1,0,1,2,2.137599,41.41575
2017S000650,Gràcia,el Camp d'en Grassot i Gràcia Nova,PROVIDÈNCIA / Ca l'Alegre Dalt,Tuesday,January,24,21,Afternoon,3,0,3,2,2.161206,41.409054
2017S007081,Horta-Guinardó,Horta,Estatut,Saturday,August,19,16,Afternoon,1,0,1,2,2.156034,41.4296
2017S001424,Sant Martí,Sant Martí de Provençals,RBLA GUIPÚSCOA,Tuesday,February,21,6,Morning,1,0,1,2,2.197555,41.416966
2017S010451,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes / Universitat,Monday,December,18,12,Morning,1,0,1,3,2.163105,41.385547
2017S005127,Eixample,la Dreta de l'Eixample,Girona / Rosselló,Monday,June,12,9,Morning,1,0,1,2,2.165243,41.399277
2017S005118,Eixample,la Dreta de l'Eixample,Roger de Llúria,Sunday,June,11,19,Afternoon,1,0,1,2,2.170129,41.392302
2017S005203,Eixample,la Sagrada Família,Marina,Wednesday,June,14,9,Morning,1,0,1,2,2.177152,41.402562
2017S003852,Nou Barris,la Trinitat Nova,Meridiana,Monday,May,1,1,Night,3,0,3,2,2.188254,41.450324
2017S009451,Nou Barris,Porta,Andreu Nin / Pintor Alsamora,Tuesday,November,14,20,Afternoon,1,0,1,2,2.181652,41.43445
2017S003435,Sant Andreu,Sant Andreu,Palomar,Monday,April,17,11,Morning,1,0,1,2,2.192517,41.442154
2017S006260,Les Corts,la Maternitat i Sant Ramon,Pius XII / Diagonal,Tuesday,July,18,9,Morning,1,0,1,2,2.123275,41.387282
2017S010090,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Isaac Newton / Bellesguard,Sunday,December,3,11,Morning,1,0,1,2,2.125779,41.410338
2017S000855,Nou Barris,Vilapicina i la Torre Llobeta,ESCÒCIA,Wednesday,February,1,11,Morning,1,0,1,2,2.182093,41.428758
