Id,District_Name,Neighborhood_Name,Street,Weekday,Month,Day,Hour,Part_of_the_day,Mild_injuries,Serious_injuries,Victims,Vehicles_involved,Longitude,Latitude
2017S003904,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Diagonal,Wednesday,May,3,7,Morning,1,0,1,1,2.209629,41.40958
2017S002142,Eixample,la Dreta de l'Eixample,ARAGÓ,Friday,March,17,8,Morning,1,0,1,2,2.161887,41.390149
2017S005163,Eixample,la Dreta de l'Eixample,Bailèn / Rosselló,Tuesday,June,13,7,Morning,1,0,1,1,2.166375,41.400128
2017S008449,Eixample,la Dreta de l'Eixample,Consell de Cent / Gràcia,Friday,October,13,19,Afternoon,1,0,1,2,2.165956,41.391288
2017S008407,Horta-Guinardó,Horta,Universal,Wednesday,October,11,22,Night,1,0,1,2,2.161682,41.437342
2017S004793,Sant Andreu,Sant Andreu,Sant Adrià,Wednesday,May,31,17,Afternoon,1,0,1,2,2.190816,41.433766
2017S008730,Unknown,Unknown,Número 50 Zona Franca / Número 3 Zona Franca,Sunday,October,22,10,Morning,2,0,2,1,2.120452,41.339426
2017S010731,Sant Martí,el Parc i la Llacuna del Poblenou,Badajoz / Tànger,Thursday,December,28,19,Afternoon,1,1,2,2,2.191552,41.401556
2017S005617,Sant Martí,el Parc i la Llacuna del Poblenou,Almogàvers / Nàpols,Tuesday,June,27,22,Night,1,0,1,1,2.183535,41.392288
2017S009425,Eixample,la Dreta de l'Eixample,Corts Catalanes / Gràcia,Tuesday,November,14,0,Night,2,0,2,2,2.168274,41.389418
2017S000741,Eixample,la Dreta de l'Eixample,PAU CLARIS / Casp,Saturday,January,28,5,Night,1,0,1,1,2.171146,41.389691
2017S005899,Sants-Montjuïc,el Poble-sec,Reina Maria Cristina,Thursday,July,6,16,Afternoon,1,0,1,1,2.151022,41.373035
2017S002466,Sants-Montjuïc,Sants - Badal,AV MADRID,Tuesday,March,28,10,Morning,1,0,1,2,2.126047,41.377499
2017S005651,Sants-Montjuïc,Sants,Mig (Ascendent),Thursday,June,29,9,Morning,1,0,1,2,2.130512,41.377451
2017S000668,Les Corts,la Maternitat i Sant Ramon,AV MADRID / Benavent,Wednesday,January,25,20,Afternoon,1,0,1,1,2.125743,41.377504
2017S007328,Sarrià-Sant Gervasi,Sarrià,J. V. Foix / Escull,Friday,September,1,19,Afternoon,2,0,2,4,2.119445,41.397764
2017S008473,Horta-Guinardó,la Teixonera,Santa Rosalia,Sunday,October,15,0,Night,1,0,1,3,2.1481,41.422131
2017S003581,Nou Barris,la Prosperitat,Rio de Janeiro,Friday,April,21,18,Afternoon,1,0,1,2,2.183785,41.440689
2017S004175,Sant Martí,la Vila Olímpica del Poblenou,Joan d'Àustria,Thursday,May,11,8,Morning,1,0,1,2,2.192185,41.392363
2017S009126,Eixample,la Nova Esquerra de l'Eixample,Aragó / Rocafort,Saturday,November,4,18,Afternoon,1,0,1,2,2.150539,41.381379
2017S009137,Eixample,la Dreta de l'Eixample,Aragó,Sunday,November,5,2,Night,0,1,1,1,2.162602,41.390652
2017S010012,Eixample,la Dreta de l'Eixample,Aragó,Thursday,November,30,13,Morning,1,0,1,2,2.170536,41.396627
2017S001692,Les Corts,Pedralbes,RDA DALT (BESÒS),Wednesday,March,1,14,Afternoon,1,0,1,2,2.102444,41.382802
2017S008303,Les Corts,Pedralbes,Dalt (Llobregat),Sunday,October,8,17,Afternoon,1,0,1,2,2.107636,41.390569
2017S002495,Nou Barris,Vilapicina i la Torre Llobeta,PG FABRA I PUIG,Tuesday,March,28,21,Afternoon,0,0,0,2,2.170738,41.430503
2017S003205,Eixample,la Sagrada Família,Provença / Cartagena,Thursday,April,6,19,Afternoon,2,0,2,2,2.178855,41.407743
