Id,District_Name,Neighborhood_Name,Street,Weekday,Month,Day,Hour,Part_of_the_day,Mild_injuries,Serious_injuries,Victims,Vehicles_involved,Longitude,Latitude
2017S007492,Sant Martí,el Parc i la Llacuna del Poblenou,Àlaba / Almogàvers,Saturday,September,9,0,Night,1,0,1,2,2.191556,41.398217
2017S004314,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes,Monday,May,15,15,Afternoon,1,0,1,2,2.15908,41.382842
2017S007574,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell,Wednesday,September,13,8,Morning,1,0,1,2,2.14994,41.388846
2017S002598,Eixample,la Dreta de l'Eixample,ROSSELLÓ / Bruc,Friday,March,31,21,Afternoon,1,0,1,2,2.164073,41.398413
2017S003968,Sarrià-Sant Gervasi,les Tres Torres,Doctor Fleming,Thursday,May,4,12,Morning,1,0,1,3,2.135201,41.392677
2017S001110,Gràcia,la Vila de Gràcia,BAILÈN,Thursday,February,9,22,Night,1,0,1,1,2.16285,41.402652
2017S005906,Horta-Guinardó,el Baix Guinardó,Josep Ciurana / Castillejos,Thursday,July,6,23,Night,1,0,1,3,2.168178,41.414315
2017S010160,Nou Barris,Torre Baró,Escolapi Càncer / Vallbona,Tuesday,December,5,15,Afternoon,1,0,1,2,2.181625,41.460138
2017S000021,Sant Martí,el Besòs i el Maresme,CRISTÓBAL DE MOURA / Maresme,Sunday,January,1,12,Morning,0,0,0,4,2.211914,41.415181
2017S004561,Eixample,la Dreta de l'Eixample,València / Bailèn,Tuesday,May,23,14,Afternoon,2,0,2,2,2.16976,41.397547
2017S006391,Sants-Montjuïc,la Font de la Guatlla,Corts Catalanes / Moianès,Friday,July,21,18,Afternoon,1,0,1,2,2.142349,41.369947
2017S006951,Sants-Montjuïc,Sants,Robrenyo / Comtes de Bell-lloc,Sunday,August,13,6,Morning,3,0,3,2,2.136834,41.381242
2017S004405,Gràcia,la Salut,Dalt,Thursday,May,18,12,Morning,1,0,1,3,2.152958,41.408928
2017S006875,Horta-Guinardó,el Guinardó,Maragall / Mare de Déu de Montserrat,Wednesday,August,9,21,Afternoon,1,0,1,1,2.176519,41.424976
2017S010127,Sant Andreu,Navas,Maragall,Monday,December,4,17,Afternoon,2,0,2,1,2.180845,41.419125
2017S004763,Eixample,Sant Antoni,Corts Catalanes / Universitat,Tuesday,May,30,4,Night,2,0,2,2,2.163105,41.385547
2017S007915,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs),Sunday,September,24,21,Afternoon,1,0,1,2,2.206482,41.443236
2017S000517,Gràcia,Vallcarca i els Penitents,AV VALLCARCA,Thursday,January,19,18,Afternoon,1,0,1,2,2.147566,41.409934
2017S006172,Horta-Guinardó,Horta,Tajo,Saturday,July,15,12,Morning,2,0,2,1,2.161426,41.429673
2017S003842,Sant Andreu,Sant Andreu,Josep Soldevila / Sant Adrià,Sunday,April,30,14,Afternoon,0,0,0,1,2.19322,41.434537
2017S005327,Eixample,el Fort Pienc,Consell de Cent / Diagonal,Sunday,June,18,3,Night,4,0,4,2,2.178449,41.401264
2017S009205,Eixample,la Sagrada Família,Rosselló / Cartagena,Tuesday,November,7,17,Afternoon,2,0,2,2,2.177702,41.408616
