Id,District_Name,Neighborhood_Name,Street,Weekday,Month,Day,Hour,Part_of_the_day,Mild_injuries,Serious_injuries,Victims,Vehicles_involved,Longitude,Latitude
2017S003107,Eixample,la Sagrada Família,Castillejos,Tuesday,April,4,12,Morning,1,0,1,2,2.178659,41.406379
2017S003297,Eixample,la Dreta de l'Eixample,Diagonal / Pau Claris,Monday,April,10,18,Afternoon,1,0,1,2,2.161465,41.397016
2017S010335,Eixample,la Dreta de l'Eixample,Diagonal / Girona,Thursday,December,14,13,Morning,2,0,2,3,2.166516,41.398312
2017S003568,Eixample,la Sagrada Família,Diagonal / València,Friday,April,21,14,Afternoon,1,0,1,1,2.17317,41.400095
2017S009729,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Bonanova,Wednesday,November,22,19,Afternoon,1,0,1,2,2.127754,41.403331
2017S000663,Gràcia,el Camp d'en Grassot i Gràcia Nova,CÒRSEGA / Pg Sant Joan,Wednesday,January,25,15,Afternoon,1,0,1,1,2.166363,41.401823
2017S006157,Sant Martí,el Parc i la Llacuna del Poblenou,Diagonal,Friday,July,14,18,Afternoon,1,0,1,1,2.191088,41.404085
2017S008596,Eixample,la Sagrada Família,Lepant,Wednesday,October,18,13,Morning,1,0,1,2,2.178549,41.402886
2017S007903,Eixample,la Sagrada Família,Còrsega / Cartagena,Sunday,September,24,9,Morning,1,0,1,2,2.176578,41.409467
2017S002291,Les Corts,les Corts,BERLÍN / Nicaragua,Wednesday,March,22,11,Morning,1,0,1,2,2.140353,41.383942
2017S007259,Sant Andreu,la Sagrera,Meridiana,Wednesday,August,30,14,Afternoon,1,0,1,2,2.186834,41.425576
2017S008395,Sant Martí,Sant Martí de Provençals,Pont del Treball Digne,Wednesday,October,11,14,Afternoon,2,0,2,1,2.197894,41.422234
2017S004735,Eixample,l'Antiga Esquerra de l'Eixample,Diputació / Aribau,Monday,May,29,20,Afternoon,1,0,1,2,2.161864,41.386483
2017S001882,Eixample,l'Antiga Esquerra de l'Eixample,COMTE D'URGELL,Tuesday,March,7,19,Afternoon,1,0,1,1,2.149158,41.389433
2017S004838,Sant Martí,el Camp de l'Arpa del Clot,Freser / Xifré,Thursday,June,1,16,Afternoon,3,0,3,2,2.180183,41.411438
