Id,District_Name,Neighborhood_Name,Street,Weekday,Month,Day,Hour,Part_of_the_day,Mild_injuries,Serious_injuries,Victims,Vehicles_involved,Longitude,Latitude
2017S005065,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner / Diputació,Friday,June,9,13,Morning,1,0,1,2,2.160721,41.385621
2017S007947,Eixample,l'Antiga Esquerra de l'Eixample,Balmes,Tuesday,September,26,12,Morning,1,0,1,2,2.159259,41.391721
2017S001794,Eixample,la Dreta de l'Eixample,RDA SANT PERE / Pl Catalunya,Saturday,March,4,19,Afternoon,2,0,2,2,2.170085,41.387952
2017S009936,Eixample,la Dreta de l'Eixample,Diputació,Wednesday,November,29,8,Morning,1,0,1,1,2.171346,41.39377
2017S000056,Eixample,la Sagrada Família,SICÍLIA / Mallorca,Tuesday,January,3,15,Afternoon,1,0,1,2,2.173169,41.401797
2017S002592,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,AV DIAGONAL,Friday,March,31,16,Afternoon,2,0,2,2,2.152197,41.394927
2017S001152,Sarrià-Sant Gervasi,les Tres Torres,ANGLÍ / Doctor Carulla,Saturday,February,11,5,Night,2,0,2,2,2.127206,41.398831
2017S008294,Gràcia,la Vila de Gràcia,Torrent de l'Olla,Sunday,October,8,5,Night,0,0,0,2,2.161238,41.398419
2017S000118,Nou Barris,Vilapicina i la Torre Llobeta,RAMON ALBÓ,Thursday,January,5,16,Afternoon,0,1,1,3,2.177028,41.427383
2017S007229,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Antoni Maura / Laietana,Tuesday,August,29,10,Morning,1,0,1,2,2.176959,41.385301
2017S003788,Eixample,la Dreta de l'Eixample,Aragó,Thursday,April,27,21,Afternoon,1,0,1,2,2.171047,41.397011
2017S008077,Sants-Montjuïc,la Marina de Port,Zona Franca / Foc,Saturday,September,30,19,Afternoon,1,0,1,1,2.1418,41.356324
2017S002505,Sants-Montjuïc,Sants,SANTA CATERINA,Wednesday,March,29,9,Morning,1,0,1,1,2.137288,41.378
2017S001431,Les Corts,la Maternitat i Sant Ramon,RDA MIG (DESCEND),Tuesday,February,21,10,Morning,1,0,1,2,2.126951,41.383072
2017S007656,Les Corts,les Corts,Can Bruixa,Saturday,September,16,0,Night,2,0,2,2,2.133036,41.384384
2017S000535,Nou Barris,Porta,VÈLIA,Friday,January,20,12,Morning,1,0,1,1,2.180717,41.431594
2017S005557,Sant Martí,el Parc i la Llacuna del Poblenou,Ciutat de Granada,Monday,June,26,13,Morning,2,0,2,2,2.189687,41.404621
2017S009370,Eixample,l'Antiga Esquerra de l'Eixample,Balmes,Saturday,November,11,23,Night,1,0,1,2,2.156937,41.393761
2017S010627,Eixample,el Fort Pienc,Sardenya / Consell de Cent,Saturday,December,23,23,Night,1,0,1,2,2.177703,41.400093
2017S003528,Eixample,el Fort Pienc,Sicília / Casp,Thursday,April,20,15,Afternoon,0,0,0,2,2.180201,41.396482
2017S008432,Sants-Montjuïc,el Poble-sec,Paral·lel / Ricart,Friday,October,13,10,Morning,0,0,0,1,2.158629,41.374753
2017S000596,Sants-Montjuïc,el Poble-sec,AV RIUS I TAULET / Av Rna M Cristina,Monday,January,23,7,Morning,2,0,2,4,2.15141,41.371657
2017S006580,Les Corts,les Corts,Caballero / Comtes de Bell-lloc,Friday,July,28,18,Afternoon,1,0,1,2,2.13575,41.382849
