Id,District_Name,Neighborhood_Name,Street,Weekday,Month,Day,Hour,Part_of_the_day,Mild_injuries,Serious_injuries,Victims,Vehicles_involved,Longitude,Latitude
2017S003914,Sant Martí,el Besòs i el Maresme,Litoral (Llobregat),Wednesday,May,3,11,Morning,4,0,4,2,2.221726,41.410514
2017S004394,Ciutat Vella,el Raval,Josep Carner / Drassanes,Thursday,May,18,0,Night,3,0,3,2,2.176656,41.374429
2017S002106,Ciutat Vella,la Barceloneta,PG MARÍTIM BARCELO,Thursday,March,16,5,Night,1,0,1,1,2.194666,41.383405
2017S006259,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Jonqueres / Laietana,Tuesday,July,18,11,Morning,1,0,1,1,2.174323,41.38729
2017S001829,Eixample,la Nova Esquerra de l'Eixample,COMTE D'URGELL / Aragó,Monday,March,6,9,Morning,1,0,1,2,2.155059,41.384771
2017S005003,Eixample,l'Antiga Esquerra de l'Eixample,Balmes / Rosselló,Thursday,June,8,7,Morning,1,0,1,2,2.157359,41.39331
2017S008168,Horta-Guinardó,el Baix Guinardó,Guinardó,Wednesday,October,4,7,Morning,1,0,1,2,2.167721,41.412215
2017S007296,Eixample,la Nova Esquerra de l'Eixample,Roma,Thursday,August,31,15,Afternoon,1,0,1,2,2.15211,41.384607
2017S001211,Sants-Montjuïc,el Poble-sec,AV RIUS I TAULET / Av Rna M Cristina,Monday,February,13,21,Afternoon,1,0,1,2,2.15141,41.371657
2017S008059,Gràcia,Vallcarca i els Penitents,Velázquez,Friday,September,29,19,Afternoon,0,0,0,3,2.148732,41.407925
2017S007222,Horta-Guinardó,Can Baró,Carmel,Monday,August,28,16,Afternoon,1,0,1,1,2.157399,41.416101
2017S006317,Sant Andreu,Sant Andreu,Meridiana / Pintor Alsamora,Wednesday,July,19,17,Afternoon,3,0,3,2,2.183658,41.434136
2017S007634,Sant Martí,la Verneda i la Pau,Guipúscoa / Verneda,Friday,September,15,9,Morning,1,0,1,2,2.208042,41.424572
2017S007367,Sant Martí,el Parc i la Llacuna del Poblenou,Marina / Pujades,Monday,September,4,6,Morning,4,0,4,2,2.189091,41.393131
2017S006767,Eixample,la Dreta de l'Eixample,Consell de Cent,Friday,August,4,13,Morning,1,0,1,2,2.168902,41.393639
2017S006469,Gràcia,la Vila de Gràcia,Lesseps,Monday,July,24,14,Afternoon,2,0,2,2,2.150128,41.406202
2017S003082,Sant Andreu,el Bon Pastor,Sant Adrià,Monday,April,3,20,Afternoon,1,0,1,1,2.196337,41.435667
2017S000053,Eixample,la Nova Esquerra de l'Eixample,AV ROMA / Entença,Tuesday,January,3,12,Morning,2,0,2,2,2.14719,41.38219
2017S002070,Eixample,l'Antiga Esquerra de l'Eixample,MUNTANER / València,Tuesday,March,14,22,Night,1,0,1,3,2.157335,41.38818
2017S009075,Les Corts,les Corts,Josep Tarradellas / Gelabert,Friday,November,3,11,Morning,1,0,1,2,2.142968,41.38766
2017S004626,Les Corts,Pedralbes,Diagonal / Doctor Ferran,Thursday,May,25,17,Afternoon,2,0,2,2,2.12536,41.387806
2017S010459,Gràcia,Vallcarca i els Penitents,Vallcarca / Maignon,Monday,December,18,13,Morning,1,0,1,2,2.149393,41.408095
2017S007092,Nou Barris,la Trinitat Nova,Aiguablava,Sunday,August,20,13,Morning,1,0,1,2,2.180643,41.447133
2017S007811,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Pujades,Thursday,September,21,9,Morning,1,0,1,3,2.183824,41.389514
2017S000444,Eixample,l'Antiga Esquerra de l'Eixample,DIPUTACIÓ / Muntaner,Tuesday,January,17,12,Morning,1,0,1,2,2.160721,41.385621
2017S002395,Sants-Montjuïc,Sants,TARRAGONA / Av Roma,Friday,March,24,22,Night,2,0,2,2,2.142907,41.380251
2017S000985,Les Corts,les Corts,MONTNEGRE / Equador,Monday,February,6,7,Morning,1,0,1,2,2.138647,41.387288
2017S001902,Nou Barris,la Trinitat Nova,AV MERIDIANA,Wednesday,March,8,18,Afternoon,1,0,1,3,2.187928,41.448454
2017S005049,Eixample,la Dreta de l'Eixample,Sant Joan / Casp,Friday,June,9,12,Morning,0,0,0,2,2.176807,41.393927
2017S006484,Sants-Montjuïc,el Poble-sec,Puig i Xoriguer / Montjuïc,Tuesday,July,25,11,Morning,1,0,1,2,2.172847,41.37232
2017S001990,Sant Martí,el Camp de l'Arpa del Clot,ETERNA MEMÒRIA / Freser,Saturday,March,11,12,Morning,2,0,2,2,2.181237,41.413347
2017S001922,Sant Martí,el Clot,VALÈNCIA,Thursday,March,9,10,Morning,1,0,1,2,2.189454,41.412176
