Id,District_Name,Neighborhood_Name,Street,Weekday,Month,Day,Hour,Part_of_the_day,Mild_injuries,Serious_injuries,Victims,Vehicles_involved,Longitude,Latitude
2017S004345,Sant Martí,el Camp de l'Arpa del Clot,València,Tuesday,May,16,13,Morning,1,0,1,2,2.186425,41.40991
2017S001084,Eixample,la Dreta de l'Eixample,PAU CLARIS / Casp,Thursday,February,9,10,Morning,2,0,2,2,2.171146,41.389691
2017S005192,Eixample,la Dreta de l'Eixample,Corts Catalanes / Girona,Tuesday,June,13,18,Afternoon,0,0,0,2,2.173277,41.393182
2017S003934,Sants-Montjuïc,Sants,Sants / Brasil,Wednesday,May,3,17,Afternoon,1,0,1,2,2.130464,41.375494
2017S006468,Les Corts,la Maternitat i Sant Ramon,Corts,Monday,July,24,22,Night,1,0,1,1,2.119787,41.37721
2017S006780,Sant Andreu,el Congrés i els Indians,Felip II,Saturday,August,5,15,Afternoon,0,0,0,3,2.182426,41.423612
2017S006270,Eixample,la Dreta de l'Eixample,Mallorca / Pau Claris,Tuesday,July,18,10,Morning,1,0,1,2,2.164111,41.395009
2017S001016,Eixample,la Dreta de l'Eixample,ROGER DE LLÚRIA / Ausiàs Marc,Tuesday,February,7,13,Morning,0,0,0,1,2.173408,41.389688
2017S006396,Eixample,la Sagrada Família,Lepant / Mallorca,Friday,July,21,18,Afternoon,2,0,2,2,2.176692,41.40444
2017S005431,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Muntaner,Wednesday,June,21,9,Morning,2,0,2,3,2.143396,41.398588
2017S010749,Sant Andreu,Navas,Mallorca,Friday,December,29,12,Morning,1,0,1,2,2.190615,41.415037
2017S006834,Sant Andreu,Navas,Taxi,Tuesday,August,8,9,Morning,0,0,0,1,2.180607,41.41603
2017S002491,Sant Martí,el Clot,GV CORTS CATALANES,Tuesday,March,28,20,Afternoon,0,1,1,1,2.192028,41.407584
2017S005406,Eixample,la Nova Esquerra de l'Eixample,Entença / València,Tuesday,June,20,15,Afternoon,1,0,1,2,2.148276,41.381372
2017S010365,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes,Friday,December,15,13,Morning,1,0,1,3,2.15943,41.382446
2017S002383,Sants-Montjuïc,Hostafrancs,ARAGÓ / Tarragona,Friday,March,24,19,Afternoon,1,0,1,2,2.14591,41.377996
2017S001554,Gràcia,Vallcarca i els Penitents,AV VALLCARCA / Capellades,Friday,February,24,19,Afternoon,1,0,1,2,2.140797,41.418764
2017S002349,Sant Andreu,Baró de Viver,RDA LITORAL(LLOBRE,Thursday,March,23,21,Afternoon,1,0,1,2,2.20493,41.444642
