Id,District_Name,Neighborhood_Name,Street,Weekday,Month,Day,Hour,Part_of_the_day,Mild_injuries,Serious_injuries,Victims,Vehicles_involved,Longitude,Latitude
2017S006669,Sant Martí,el Clot,Corts Catalanes,Tuesday,August,1,19,Afternoon,1,0,1,2,2.188084,41.404624
2017S001891,Sant Martí,Sant Martí de Provençals,RBLA GUIPÚSCOA,Wednesday,March,8,10,Morning,1,0,1,2,2.194216,41.414467
2017S010538,Ciutat Vella,la Barceloneta,Ramon Trias Fargas,Wednesday,December,20,16,Afternoon,2,0,2,2,2.195657,41.386345
2017S010591,Eixample,la Nova Esquerra de l'Eixample,Entença,Friday,December,22,6,Morning,0,0,0,2,2.15133,41.379217
2017S009337,Eixample,la Dreta de l'Eixample,Diagonal / Augusta,Saturday,November,11,0,Night,1,0,1,2,2.155714,41.395567
2017S000445,Sant Martí,el Camp de l'Arpa del Clot,RIPOLLÈS,Wednesday,January,11,11,Morning,1,0,1,2,2.183461,41.411849
2017S006954,Sant Martí,la Verneda i la Pau,Andrade,Sunday,August,13,7,Morning,0,0,0,2,2.209427,41.42196
2017S005342,Ciutat Vella,el Barri Gòtic,Rambla,Sunday,June,18,19,Afternoon,1,0,1,2,2.1747,41.379815
2017S009115,Eixample,la Dreta de l'Eixample,Aragó / Gràcia,Saturday,November,4,14,Afternoon,2,0,2,2,2.164884,41.392165
2017S009244,Sants-Montjuïc,la Marina del Prat Vermell,Foc / Metal·lúrgia,Wednesday,November,8,19,Afternoon,0,0,0,2,2.133866,41.35305
2017S001025,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,RDA DALT(LLOBREGAT,Tuesday,February,7,15,Afternoon,1,0,1,2,2.133839,41.414407
2017S002175,Gràcia,la Vila de Gràcia,ENCARNACIÓ / Escorial,Friday,March,17,23,Night,1,0,1,1,2.161362,41.407226
2017S004893,Horta-Guinardó,Montbau,Zurbarán,Saturday,June,3,16,Afternoon,0,0,0,2,2.142993,41.429768
2017S007173,Horta-Guinardó,Montbau,Dalt (Llobregat),Friday,August,25,16,Afternoon,1,0,1,2,2.143933,41.42803
2017S001629,Horta-Guinardó,Sant Genís dels Agudells,CTRA SANT CUGAT,Tuesday,February,28,3,Night,0,0,0,1,2.130978,41.431754
2017S000049,Sant Martí,el Camp de l'Arpa del Clot,ARAGÓ / Independència,Tuesday,January,3,11,Morning,1,0,1,2,2.18452,41.406912
2017S007093,Sant Martí,Provençals del Poblenou,Diagonal / Espronceda,Sunday,August,20,14,Afternoon,0,1,1,2,2.202379,41.407029
2017S000853,Les Corts,les Corts,NICARAGUA / Trav Corts,Wednesday,February,1,12,Morning,0,0,0,1,2.136291,41.387507
2017S008216,Les Corts,Pedralbes,George R. Collins / Pere Duran Farell,Thursday,October,5,10,Morning,2,0,2,2,2.118572,41.389187
