Id,District_Name,Neighborhood_Name,Street,Weekday,Month,Day,Hour,Part_of_the_day,Mild_injuries,Serious_injuries,Victims,Vehicles_involved,Longitude,Latitude
2017S002245,Sant Martí,el Clot,AV MERIDIANA / Sèquia Comtal,Monday,March,20,19,Afternoon,1,0,1,1,2.186855,41.408523
2017S008058,Eixample,l'Antiga Esquerra de l'Eixample,París / Muntaner,Friday,September,29,18,Afternoon,1,0,1,2,2.151684,41.392459
2017S003580,Sants-Montjuïc,la Marina del Prat Vermell,Transversal 9,Friday,April,21,9,Morning,0,0,0,2,2.117983,41.3296
2017S005504,Sants-Montjuïc,la Font de la Guatlla,Corts Catalanes,Friday,June,23,17,Afternoon,2,0,2,1,2.145781,41.372183
2017S009692,Sarrià-Sant Gervasi,les Tres Torres,Anglí,Wednesday,November,22,9,Morning,1,0,1,2,2.127967,41.398162
2017S006910,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,B-20 (Besòs),Friday,August,11,11,Morning,1,0,1,3,2.126969,41.411103
2017S004379,Sant Martí,la Vila Olímpica del Poblenou,B-10 (Llobregat),Wednesday,May,17,13,Morning,2,0,2,2,2.199695,41.39055
2017S003037,Eixample,la Dreta de l'Eixample,Mallorca,Sunday,April,2,14,Afternoon,0,0,0,3,2.166079,41.396349
2017S002494,Sarrià-Sant Gervasi,les Tres Torres,GANDUXER / Doctor Carulla,Tuesday,March,28,22,Night,1,0,1,2,2.132418,41.401555
2017S010762,Sarrià-Sant Gervasi,les Tres Torres,Doctor Roux / Vergós,Saturday,December,30,12,Morning,3,0,3,2,2.129364,41.398578
2017S008808,Sarrià-Sant Gervasi,les Tres Torres,Prat de la Riba / General Mitre,Tuesday,October,24,20,Afternoon,1,0,1,2,2.129917,41.39251
2017S007599,Sarrià-Sant Gervasi,el Putxet i el Farró,General Mitre,Wednesday,September,13,21,Afternoon,1,0,1,2,2.144539,41.405347
2017S002021,Sarrià-Sant Gervasi,el Putxet i el Farró,JOSEP BALARI / Torras i Pujalt,Monday,March,13,8,Morning,2,0,2,1,2.134194,41.401484
2017S000670,Horta-Guinardó,el Carmel,LLOBREGÓS,Wednesday,January,25,22,Night,1,0,1,2,2.157017,41.424903
2017S009080,Sant Andreu,la Sagrera,Meridiana,Friday,November,3,12,Morning,2,0,2,2,2.185806,41.425646
2017S009193,Sant Martí,el Parc i la Llacuna del Poblenou,Corts Catalanes / Llacuna,Tuesday,November,7,15,Afternoon,1,0,1,2,2.19141,41.406811
2017S007922,Eixample,la Sagrada Família,Castillejos / Aragó,Monday,September,25,7,Morning,1,0,1,2,2.181123,41.404366
2017S001033,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,SANTALÓ / Descartes,Tuesday,February,7,18,Afternoon,1,0,1,1,2.141402,41.399152
2017S008563,Sant Martí,el Camp de l'Arpa del Clot,Meridiana / Las Navas de Tolosa,Wednesday,October,18,7,Morning,1,0,1,2,2.18689,41.415288
2017S006434,Sant Martí,Sant Martí de Provençals,Bac de Roda,Sunday,July,23,20,Afternoon,1,0,1,2,2.197293,41.412396
2017S010238,Eixample,Sant Antoni,Vilamarí / Paral·lel,Monday,December,11,8,Morning,1,0,1,2,2.154167,41.375
2017S005675,Les Corts,les Corts,Flos i Calcat,Thursday,June,29,19,Afternoon,1,0,1,1,2.129689,41.390118
