Id,District_Name,Neighborhood_Name,Street,Weekday,Month,Day,Hour,Part_of_the_day,Mild_injuries,Serious_injuries,Victims,Vehicles_involved,Longitude,Latitude
2017S007662,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Garcia Fària / Provençals,Friday,September,15,23,Night,0,0,0,1,2.213772,41.403526
2017S006292,Eixample,la Nova Esquerra de l'Eixample,Entença / Diputació,Tuesday,July,18,23,Night,1,0,1,2,2.151653,41.378821
2017S007542,Sants-Montjuïc,el Poble-sec,Tamarit,Tuesday,September,12,9,Morning,3,0,3,3,2.155057,41.374342
2017S006889,Eixample,la Sagrada Família,València / Marina,Thursday,August,10,15,Afternoon,1,0,1,2,2.176709,41.402757
2017S006112,Sants-Montjuïc,la Marina del Prat Vermell,C. D zona franca,Tuesday,July,11,17,Afternoon,0,0,0,2,2.126819,41.327056
2017S009638,Sants-Montjuïc,Sants - Badal,Sants,Monday,November,20,15,Afternoon,2,0,2,2,2.129447,41.375635
2017S002301,Sants-Montjuïc,la Bordeta,AV CARRILET,Wednesday,March,22,13,Morning,1,0,1,3,2.135781,41.366081
2017S005042,Sarrià-Sant Gervasi,les Tres Torres,Mig (Descendent),Friday,June,9,9,Morning,2,0,2,1,2.12716,41.389175
2017S002519,Gràcia,Vallcarca i els Penitents,AV VALLCARCA / Agramunt,Wednesday,March,29,17,Afternoon,0,1,1,1,2.147183,41.410139
2017S000799,Eixample,l'Antiga Esquerra de l'Eixample,BALMES / GV Corts Catalanes,Monday,January,30,15,Afternoon,1,0,1,2,2.165353,41.387244
2017S009073,Eixample,l'Antiga Esquerra de l'Eixample,Provença,Friday,November,3,10,Morning,1,0,1,1,2.154442,41.389288
2017S005283,Sants-Montjuïc,la Marina del Prat Vermell,B-10 (Besòs),Friday,June,16,17,Afternoon,1,0,1,2,2.151203,41.35096
2017S004864,Sants-Montjuïc,la Marina del Prat Vermell,Número 60 Zona Franca / Número 1 Zona Franca,Friday,June,2,16,Afternoon,0,0,0,2,2.143839,41.345073
2017S000828,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,ARIBAU / Marià Cubí,Tuesday,January,31,12,Morning,1,0,1,2,2.147959,41.397246
2017S000211,Sarrià-Sant Gervasi,Sarrià,EDUARDO CONDE / Pg Claudi Güell,Tuesday,January,10,9,Morning,1,0,1,2,2.122062,41.391882
2017S010565,Sarrià-Sant Gervasi,Sarrià,J. V. Foix,Thursday,December,21,17,Afternoon,1,0,1,2,2.120497,41.396658
2017S004574,Sant Andreu,el Congrés i els Indians,Matanzas / Pinar del Río,Tuesday,May,23,20,Afternoon,2,0,2,2,2.182047,41.422397
2017S004503,Nou Barris,Can Peguera,Vila-seca / Cabanelles,Sunday,May,21,21,Afternoon,3,0,3,2,2.164763,41.43494
