Id,District_Name,Neighborhood_Name,Street,Weekday,Month,Day,Hour,Part_of_the_day,Mild_injuries,Serious_injuries,Victims,Vehicles_involved,Longitude,Latitude
2017S003235,Sant Martí,el Besòs i el Maresme,Prim,Friday,April,7,18,Afternoon,0,0,0,2,2.21694,41.412697
2017S000459,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",PARC CIUTADELLA,Tuesday,January,17,16,Afternoon,1,0,1,1,2.186597,41.388181
2017S007579,Eixample,la Dreta de l'Eixample,Mallorca / Gràcia,Wednesday,September,13,10,Morning,2,0,2,2,2.162709,41.393924
2017S006054,Eixample,la Dreta de l'Eixample,Provença,Wednesday,July,12,8,Morning,2,0,2,1,2.168263,41.399704
2017S003994,Sarrià-Sant Gervasi,Sarrià,B-20 (Llobregat),Friday,May,5,20,Afternoon,2,0,2,3,2.113402,41.400291
2017S010312,Sarrià-Sant Gervasi,les Tres Torres,Anglí,Wednesday,December,13,15,Afternoon,2,0,2,4,2.127234,41.398941
2017S003765,Gràcia,la Vila de Gràcia,Minerva,Wednesday,April,26,20,Afternoon,1,0,1,2,2.156522,41.396455
2017S004263,Horta-Guinardó,el Carmel,Cifuentes,Saturday,May,13,12,Morning,0,0,0,1,2.156094,41.424912
2017S004873,Nou Barris,Porta,Meridiana,Friday,June,2,17,Afternoon,1,0,1,2,2.182477,41.432669
2017S001897,Eixample,l'Antiga Esquerra de l'Eixample,DIPUTACIÓ,Wednesday,March,8,13,Morning,1,0,1,3,2.158002,41.383729
2017S000960,Eixample,l'Antiga Esquerra de l'Eixample,VILLARROEL / Mallorca,Saturday,February,4,20,Afternoon,1,0,1,2,2.153937,41.387338
2017S004967,Eixample,la Dreta de l'Eixample,Girona,Thursday,June,8,19,Afternoon,1,0,1,2,2.170438,41.395201
2017S007456,Sants-Montjuïc,el Poble-sec,Santa Madrona,Thursday,September,7,13,Morning,1,0,1,2,2.156394,41.368208
2017S008243,Sants-Montjuïc,el Poble-sec,Litoral (Llobregat),Friday,October,6,7,Morning,1,0,1,2,2.168121,41.361562
2017S000206,Sants-Montjuïc,la Bordeta,GV CORTS CATALANES,Monday,January,9,23,Night,1,0,1,3,2.146262,41.373206
2017S010766,Gràcia,la Vila de Gràcia,Torrent de les Flors / Providència,Saturday,December,30,16,Afternoon,1,0,1,2,2.158676,41.407734
