Id,District_Name,Neighborhood_Name,Street,Weekday,Month,Day,Hour,Part_of_the_day,Mild_injuries,Serious_injuries,Victims,Vehicles_involved,Longitude,Latitude
2017S007332,Sant Martí,Sant Martí de Provençals,Corts Catalanes / Espronceda,Friday,September,1,18,Afternoon,0,0,0,1,2.197063,41.411044
2017S008788,Eixample,la Sagrada Família,València / Cartagena,Tuesday,October,24,11,Morning,1,0,1,2,2.18111,41.406037
2017S007147,Sants-Montjuïc,Sants,Sants,Thursday,August,24,0,Night,1,0,1,1,2.132355,41.375574
2017S009448,Les Corts,la Maternitat i Sant Ramon,Josep Sunyol i Garriga,Tuesday,November,14,21,Afternoon,0,1,1,1,2.110761,41.376792
2017S004377,Les Corts,la Maternitat i Sant Ramon,Doctor Marañón,Wednesday,May,17,10,Morning,1,0,1,1,2.113373,41.381959
2017S003978,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Ganduxer / Doctor Carulla,Friday,May,5,8,Morning,2,0,2,1,2.132418,41.401555
2017S007964,Nou Barris,la Trinitat Nova,Meridiana,Tuesday,September,26,18,Afternoon,1,0,1,2,2.187887,41.448932
2017S007286,Sant Andreu,Sant Andreu,Segre / Sant Adrià,Wednesday,August,30,10,Morning,1,0,1,1,2.192242,41.434012
2017S007438,Les Corts,les Corts,Entença / Corts,Thursday,September,7,2,Night,1,0,1,2,2.138895,41.389044
2017S006234,Les Corts,les Corts,Caravel·la La Niña / Nau Santa Maria,Monday,July,17,15,Afternoon,1,0,1,2,2.13271,41.391369
2017S004663,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Tibidabo / Isaac Newton,Friday,May,26,19,Afternoon,1,0,1,2,2.133931,41.414472
2017S002141,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,CTRA B-20 (BESÒS),Friday,March,17,7,Morning,1,0,1,3,2.128759,41.412294
2017S000376,Horta-Guinardó,Sant Genís dels Agudells,RDA DALT (BESÒS),Saturday,January,14,22,Night,3,0,3,3,2.142103,41.424645
2017S010180,Nou Barris,la Trinitat Nova,Meridiana,Wednesday,December,6,15,Afternoon,1,0,1,2,2.187968,41.449756
