Id,District_Name,Neighborhood_Name,Street,Weekday,Month,Day,Hour,Part_of_the_day,Mild_injuries,Serious_injuries,Victims,Vehicles_involved,Longitude,Latitude
2017S005695,Sant Martí,el Camp de l'Arpa del Clot,Sant Antoni Maria Claret / Guinardó,Friday,June,30,12,Morning,1,0,1,2,2.18114,41.416295
2017S002075,Sant Martí,Provençals del Poblenou,SELVA DE MAR / Veneçuela,Wednesday,March,15,8,Morning,2,0,2,1,2.20736,41.410118
2017S008482,Ciutat Vella,la Barceloneta,Pau Vila,Sunday,October,15,12,Morning,0,0,0,2,2.184747,41.382178
2017S000013,Eixample,la Dreta de l'Eixample,ARAGÓ / Pg Gràcia,Sunday,January,1,15,Afternoon,1,0,1,1,2.164884,41.392165
2017S001332,Eixample,el Fort Pienc,GV CORTS CATALANES / Nàpols,Friday,February,17,14,Afternoon,1,0,1,2,2.17782,41.396589
2017S008963,Sants-Montjuïc,la Marina del Prat Vermell,B-10 (Besòs),Monday,October,30,10,Morning,2,0,2,2,2.156821,41.352475
2017S000504,Les Corts,les Corts,BERLÍN / Nicaragua,Thursday,January,19,9,Morning,1,0,1,2,2.140353,41.383942
2017S003282,Sant Andreu,el Congrés i els Indians,Maragall,Monday,April,10,11,Morning,1,0,1,1,2.176591,41.425158
2017S004371,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca / Enric Granados,Wednesday,May,17,9,Morning,2,0,2,2,2.158472,41.39074
2017S010698,Horta-Guinardó,el Carmel,Carmel / Llobregós,Wednesday,December,27,15,Afternoon,1,0,1,2,2.157753,41.425215
2017S007037,Nou Barris,Porta,Santanyí,Wednesday,August,16,15,Afternoon,1,0,1,2,2.175471,41.431325
2017S004085,Sant Andreu,Sant Andreu,Meridiana / Fabra i Puig,Monday,May,8,18,Afternoon,1,0,1,2,2.183461,41.430191
2017S004415,Sant Martí,el Clot,Aragó,Thursday,May,18,16,Afternoon,1,0,1,2,2.189885,41.4112
2017S001771,Eixample,la Nova Esquerra de l'Eixample,VALÈNCIA / Vilamarí,Friday,March,3,23,Night,1,0,1,1,2.147159,41.38053
2017S009271,Eixample,l'Antiga Esquerra de l'Eixample,Consell de Cent / Villarroel,Thursday,November,9,13,Morning,1,0,1,2,2.157334,41.384783
2017S005187,Eixample,la Dreta de l'Eixample,Corts Catalanes,Tuesday,June,13,18,Afternoon,1,0,1,2,2.166235,41.387559
