Id,District_Name,Neighborhood_Name,Street,Weekday,Month,Day,Hour,Part_of_the_day,Mild_injuries,Serious_injuries,Victims,Vehicles_involved,Longitude,Latitude
2017S001437,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,PROVENÇALS / Pujades,Tuesday,February,21,8,Morning,1,0,1,1,2.208511,41.40754
2017S003481,Eixample,Sant Antoni,Villarroel,Wednesday,April,19,10,Morning,1,0,1,2,2.162641,41.380635
2017S003080,Eixample,la Nova Esquerra de l'Eixample,Viladomat / Còrsega,Monday,April,3,18,Afternoon,0,0,0,2,2.14715,41.387342
2017S002607,Eixample,l'Antiga Esquerra de l'Eixample,VALÈNCIA / Balmes,Wednesday,March,29,13,Morning,1,0,1,2,2.160748,41.390739
2017S010161,Eixample,la Dreta de l'Eixample,Aragó,Tuesday,December,5,20,Afternoon,1,0,1,2,2.17171,41.397106
2017S000106,Sants-Montjuïc,la Marina de Port,PG ZONA FRANCA,Thursday,January,5,9,Morning,2,0,2,3,2.139892,41.35851
2017S001440,Horta-Guinardó,el Guinardó,PG MARAGALL,Tuesday,February,21,12,Morning,1,0,1,2,2.178544,41.422598
2017S005352,Sant Andreu,Baró de Viver,Quito,Monday,June,19,10,Morning,2,0,2,1,2.199145,41.446043
2017S001612,Eixample,l'Antiga Esquerra de l'Eixample,GV CORTS CATALANES / Casanova,Monday,February,27,15,Afternoon,1,0,1,1,2.160816,41.383834
2017S003040,Eixample,la Dreta de l'Eixample,Aragó / Balmes,Sunday,April,2,16,Afternoon,1,0,1,2,2.16187,41.389891
2017S005834,Les Corts,les Corts,Josep Tarradellas / Sarrià,Wednesday,July,5,8,Morning,1,0,1,2,2.143645,41.390505
2017S006133,Gràcia,la Vila de Gràcia,Gràcia / Gran de Gràcia,Friday,July,14,1,Night,1,0,1,2,2.155459,41.399843
2017S007136,Eixample,l'Antiga Esquerra de l'Eixample,Consell de Cent,Wednesday,August,23,11,Morning,1,0,1,1,2.161241,41.387874
2017S009598,Eixample,la Dreta de l'Eixample,Consell de Cent / Bruc,Saturday,November,18,21,Afternoon,1,0,1,2,2.169762,41.39414
2017S006938,Sants-Montjuïc,Hostafrancs,Corts Catalanes,Saturday,August,12,15,Afternoon,0,1,1,2,2.146376,41.373293
2017S004188,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Augusta,Thursday,May,11,13,Morning,1,0,1,3,2.146066,41.400516
2017S004834,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Augusta,Thursday,June,1,17,Afternoon,0,0,0,3,2.135053,41.397656
2017S009277,Horta-Guinardó,Montbau,Vall d'Hebron,Thursday,November,9,20,Afternoon,1,0,1,1,2.147141,41.435727
2017S007392,Sant Martí,Sant Martí de Provençals,Cantàbria / Guipúscoa,Monday,September,4,21,Afternoon,1,0,1,2,2.201495,41.419661
2017S001695,Sant Martí,el Poblenou,BILBAO,Wednesday,March,1,16,Afternoon,1,0,1,2,2.205282,41.401369
2017S005021,Eixample,l'Antiga Esquerra de l'Eixample,Casanova / Londres,Thursday,June,8,13,Morning,1,0,1,2,2.14942,41.392464
2017S004250,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Laforja,Saturday,May,13,2,Night,0,0,0,5,2.1443,41.395922
