Id,District_Name,Neighborhood_Name,Street,Weekday,Month,Day,Hour,Part_of_the_day,Mild_injuries,Serious_injuries,Victims,Vehicles_involved,Longitude,Latitude
2017S005023,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Laietana / Jonqueres,Thursday,June,8,16,Afternoon,1,0,1,2,2.174323,41.38729
2017S000033,Eixample,la Sagrada Família,ARAGÓ / Castillejos,Monday,January,2,17,Afternoon,1,0,1,2,2.181123,41.404366
2017S000447,Eixample,l'Antiga Esquerra de l'Eixample,ARAGÓ / Casanova,Tuesday,January,17,12,Morning,1,0,1,3,2.157337,41.386477
2017S001989,Eixample,el Fort Pienc,PADILLA / GV Corts Catalanes,Saturday,March,11,12,Morning,1,0,1,2,2.18351,41.400877
2017S007931,Gràcia,el Coll,Mare de Déu del Coll,Monday,September,25,19,Afternoon,2,0,2,2,2.148662,41.419226
2017S010681,Sant Martí,el Camp de l'Arpa del Clot,Degà Bahí / Trinxant,Tuesday,December,26,23,Night,5,0,5,2,2.1858,41.414111
2017S009430,Sant Martí,el Parc i la Llacuna del Poblenou,Corts Catalanes / Glòries Catalanes,Tuesday,November,14,9,Morning,1,0,1,2,2.185863,41.402617
2017S001143,Eixample,l'Antiga Esquerra de l'Eixample,PARÍS / Casanova,Friday,February,10,19,Afternoon,1,0,1,1,2.150552,41.391607
2017S004753,Eixample,la Sagrada Família,Còrsega,Tuesday,May,30,12,Morning,1,0,1,2,2.176709,41.409716
2017S001873,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,RDA DALT (BESÒS),Tuesday,March,7,14,Afternoon,3,0,3,6,2.108666,41.391698
2017S001900,Horta-Guinardó,Sant Genís dels Agudells,RDA DALT (BESÒS),Wednesday,March,8,15,Afternoon,3,0,3,4,2.141696,41.423822
2017S007419,Sant Andreu,la Trinitat Vella,Litoral (Besòs),Tuesday,September,5,21,Afternoon,2,0,2,2,2.2018,41.392004
2017S008556,Sant Martí,el Besòs i el Maresme,Prim / Bolívia,Tuesday,October,17,21,Afternoon,1,0,1,2,2.210847,41.41773
2017S001363,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",RDA LITORAL(BESÒS),Saturday,February,18,13,Morning,1,0,1,2,2.18401,41.380974
2017S010061,Eixample,l'Antiga Esquerra de l'Eixample,Roma,Friday,December,1,21,Afternoon,2,0,2,2,2.155971,41.386284
2017S002501,Les Corts,Pedralbes,AV DIAGONAL / Capità Arenas,Wednesday,March,29,6,Morning,1,0,1,2,2.126834,41.388627
2017S004021,Gràcia,la Vila de Gràcia,Tordera / Fraternitat,Saturday,May,6,13,Morning,1,0,1,1,2.160332,41.400702
2017S001659,Sant Martí,el Besòs i el Maresme,RBLA PRIM / Bernat Metge,Tuesday,February,28,18,Afternoon,4,0,4,2,2.209859,41.41847
2017S001533,Sant Martí,el Parc i la Llacuna del Poblenou,PG PUJADES,Friday,February,24,13,Morning,1,0,1,2,2.184946,41.390356
2017S000288,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,AV LITORAL,Thursday,January,12,9,Morning,1,0,1,2,2.21088,41.400104
2017S010010,Eixample,la Dreta de l'Eixample,Catalunya / Aragó,Friday,December,1,0,Night,1,0,1,2,2.163448,41.391077
2017S007474,Sants-Montjuïc,Hostafrancs,Corts Catalanes,Friday,September,8,10,Morning,1,0,1,2,2.147624,41.374226
2017S001720,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,AV SARRIÀ / Doctor Fleming,Thursday,March,2,12,Morning,2,0,2,2,2.136365,41.391619
2017S007708,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,General Mitre,Monday,September,18,8,Morning,1,0,1,2,2.13846,41.403419
2017S007204,Gràcia,el Camp d'en Grassot i Gràcia Nova,Sant Joan,Sunday,August,27,20,Afternoon,1,0,1,2,2.165697,41.402718
2017S003583,Horta-Guinardó,la Vall d'Hebron,Granja Vella,Friday,April,21,19,Afternoon,2,0,2,2,2.149193,41.426716
2017S001789,Horta-Guinardó,Can Baró,CTRA CARMEL,Saturday,March,4,14,Afternoon,1,0,1,2,2.159199,41.416794
2017S003830,Sant Martí,el Parc i la Llacuna del Poblenou,Àlaba / Bolívia,Sunday,April,30,6,Morning,0,0,0,2,2.188168,41.400724
2017S007566,Ciutat Vella,el Barri Gòtic,Ferran,Tuesday,September,12,19,Afternoon,1,0,1,1,2.176534,41.382283
2017S010131,Eixample,Sant Antoni,Comte d'Urgell,Monday,December,4,21,Afternoon,1,0,1,2,2.162661,41.379247
2017S007642,Eixample,la Sagrada Família,Aragó,Friday,September,15,13,Morning,2,0,2,2,2.179017,41.403059
2017S002306,Eixample,el Fort Pienc,GV CORTS CATALANES / Lepant,Wednesday,March,22,18,Afternoon,1,0,1,2,2.182427,41.40007
2017S005269,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Diagonal,Friday,June,16,12,Morning,0,0,0,3,2.141242,41.392325
2017S008642,Sarrià-Sant Gervasi,el Putxet i el Farró,Balmes / Francolí,Friday,October,20,0,Night,1,0,1,2,2.144863,41.402703
2017S003847,Sant Andreu,Navas,Meridiana,Sunday,April,30,19,Afternoon,1,0,1,2,2.186598,41.416015
2017S009507,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",B-10 (Llobregat),Thursday,November,16,13,Morning,2,0,2,5,2.181197,41.379496
2017S003957,Eixample,la Sagrada Família,Lepant,Thursday,May,4,13,Morning,1,0,1,2,2.179494,41.402176
2017S008201,Eixample,la Sagrada Família,Aragó / Dos de Maig,Wednesday,October,4,22,Night,1,0,1,2,2.183371,41.406048
2017S007965,Eixample,la Dreta de l'Eixample,Aragó / Bailèn,Tuesday,September,26,21,Afternoon,1,0,1,2,2.170918,41.396687
2017S009077,Eixample,la Dreta de l'Eixample,Pau Claris,Friday,November,3,10,Morning,1,0,1,2,2.171449,41.389319
2017S000250,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,SANTALÓ / Copèrnic,Wednesday,January,11,11,Morning,1,0,1,2,2.139719,41.400542
2017S008531,Gràcia,Vallcarca i els Penitents,Alfonso Comín / Esteve Terradas,Tuesday,October,17,10,Morning,1,0,1,2,2.138116,41.41533
2017S001583,Eixample,l'Antiga Esquerra de l'Eixample,ARIBAU,Saturday,February,25,20,Afternoon,1,0,1,2,2.161403,41.386965
2017S006829,Sants-Montjuïc,la Marina de Port,Química / Mineria,Monday,August,7,20,Afternoon,0,0,0,1,2.138901,41.365083
2017S004086,Sant Andreu,el Bon Pastor,Santander,Monday,May,8,19,Afternoon,0,0,0,2,2.204805,41.430279
2017S002032,Eixample,la Dreta de l'Eixample,GV CORTS CATALANES / Girona,Monday,March,13,15,Afternoon,1,0,1,2,2.173277,41.393182
2017S010483,Eixample,la Sagrada Família,València / Lepant,Tuesday,December,19,8,Morning,1,0,1,2,2.177825,41.403574
2017S001106,Sants-Montjuïc,Hostafrancs,MALLORCA / Tarragona,Thursday,February,9,19,Afternoon,1,0,1,2,2.14372,41.379631
2017S006158,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Balmes / General Mitre,Friday,July,14,22,Night,1,0,1,2,2.140721,41.40442
2017S003188,Gràcia,la Vila de Gràcia,Fraternitat / Tordera,Thursday,April,6,12,Morning,1,0,1,2,2.160332,41.400702
