Id,District_Name,Neighborhood_Name,Street,Weekday,Month,Day,Hour,Part_of_the_day,Mild_injuries,Serious_injuries,Victims,Vehicles_involved,Longitude,Latitude
2017S004335,Sarrià-Sant Gervasi,el Putxet i el Farró,General Mitre / Berna,Tuesday,May,16,8,Morning,1,0,1,2,2.146772,41.405755
2017S001804,Gràcia,Vallcarca i els Penitents,AV VALLCARCA,Friday,March,3,21,Afternoon,2,0,2,2,2.140813,41.420371
2017S000638,Horta-Guinardó,el Carmel,RAMON ROCAFULL / Llobregós,Tuesday,January,24,13,Morning,1,0,1,2,2.153781,41.423028
2017S004613,Sant Martí,el Parc i la Llacuna del Poblenou,Corts Catalanes,Thursday,May,25,12,Morning,2,0,2,2,2.189613,41.405098
2017S005214,Eixample,la Nova Esquerra de l'Eixample,Nicaragua / Provença,Wednesday,June,14,14,Afternoon,1,0,1,2,2.143776,41.381373
2017S003746,Eixample,la Nova Esquerra de l'Eixample,Consell de Cent / Rocafort,Thursday,April,27,15,Afternoon,0,0,0,2,2.151661,41.380528
2017S005067,Eixample,la Dreta de l'Eixample,Mossèn Jacint Verdaguer,Friday,June,9,15,Afternoon,0,0,0,2,2.169928,41.399132
2017S006355,Eixample,l'Antiga Esquerra de l'Eixample,Còrsega / Villarroel,Thursday,July,20,21,Afternoon,1,0,1,1,2.150548,41.389906
2017S005932,Eixample,la Dreta de l'Eixample,Corts Catalanes / Gràcia,Friday,July,7,13,Morning,1,0,1,2,2.168274,41.389418
2017S001096,Sarrià-Sant Gervasi,les Tres Torres,CALATRAVA,Thursday,February,9,13,Morning,0,0,0,4,2.128399,41.401304
2017S008823,Horta-Guinardó,el Baix Guinardó,Padilla / Guinardó,Wednesday,October,25,11,Morning,1,0,1,2,2.168192,41.412596
2017S009709,Sant Andreu,Sant Andreu,Josep Soldevila / Pere Falqués,Wednesday,November,22,14,Afternoon,1,0,1,2,2.195934,41.429887
2017S007996,Eixample,la Nova Esquerra de l'Eixample,Entença / Rosselló,Thursday,September,28,10,Morning,1,0,1,2,2.144892,41.383925
