Id,District_Name,Neighborhood_Name,Street,Weekday,Month,Day,Hour,Part_of_the_day,Mild_injuries,Serious_injuries,Victims,Vehicles_involved,Longitude,Latitude
2017S003387,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Laietana / Antoni Maura,Thursday,April,13,22,Night,1,0,1,2,2.176959,41.385301
2017S007709,Eixample,l'Antiga Esquerra de l'Eixample,Aragó,Monday,September,18,9,Morning,2,0,2,3,2.158267,41.386994
2017S002576,Les Corts,les Corts,TRAV CORTS / Joan Güell,Friday,March,31,12,Morning,1,0,1,2,2.13086,41.384175
2017S000674,Nou Barris,la Guineueta,MARIE CURIE / Marne,Thursday,January,26,7,Morning,1,0,1,1,2.167819,41.437341
2017S009195,Sant Andreu,la Sagrera,Meridiana / Felip II,Tuesday,November,7,14,Afternoon,1,0,1,2,2.186909,41.420327
2017S010391,Sant Andreu,Sant Andreu,Fernando Pessoa / Palomar,Saturday,December,16,7,Morning,0,0,0,1,2.193128,41.441777
2017S010366,Sant Martí,el Camp de l'Arpa del Clot,Maragall / Indústria,Friday,December,15,13,Morning,1,0,1,2,2.180842,41.414557
2017S009649,Sant Martí,el Clot,Aragó / Bilbao,Monday,November,20,21,Afternoon,2,2,4,2,2.191279,41.411973
2017S004369,Eixample,la Sagrada Família,Aragó / Lepant,Wednesday,May,17,8,Morning,1,0,1,2,2.178945,41.402738
2017S007111,Eixample,la Dreta de l'Eixample,Diagonal,Tuesday,August,22,7,Morning,1,0,1,2,2.163023,41.397178
2017S006498,Eixample,l'Antiga Esquerra de l'Eixample,Casanova / Provença,Tuesday,July,25,18,Afternoon,0,2,2,1,2.153969,41.389028
2017S009020,Eixample,la Sagrada Família,València,Tuesday,October,31,22,Night,1,0,1,2,2.176069,41.402417
2017S007800,Sants-Montjuïc,la Font de la Guatlla,Corts Catalanes,Wednesday,September,20,21,Afternoon,1,0,1,2,2.146078,41.372407
2017S000105,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,AV DIAGONAL,Thursday,January,5,9,Morning,1,0,1,1,2.1388,41.391703
